DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:35:40,57.0,8.0,13.0,3115.0,569.0,23.0,24.22,0.0,34.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:37:40,58.0,8.0,13.0,3117.0,569.0,24.38,24.23,0.0,29.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:39:40,58.0,8.0,13.0,3125.0,569.0,23.0,24.23,0.0,31.0,0.32,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:41:40,58.0,8.0,13.0,3147.0,571.0,24.36,24.23,0.0,35.0,0.33,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:43:40,58.0,7.0,11.0,3142.0,568.0,23.0,24.25,0.0,29.0,0.34,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:45:40,58.0,8.0,13.0,3131.0,571.0,24.38,24.25,0.0,35.0,0.39,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:47:40,58.0,8.0,13.0,3129.0,569.0,24.39,24.25,0.0,34.0,0.3,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:49:40,58.0,8.0,13.0,3127.0,572.0,23.01,24.26,0.0,32.0,0.29,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:51:40,58.0,8.0,13.0,3132.0,575.0,23.0,24.26,0.0,31.0,0.24,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:53:40,58.0,8.0,13.0,3143.0,575.0,23.0,24.27,0.0,31.0,0.28,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:55:40,58.0,8.0,13.0,3152.0,575.0,23.01,24.29,0.0,34.0,0.29,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:57:40,58.0,8.0,13.0,3172.0,571.0,23.01,24.3,0.0,34.0,0.29,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 05:59:40,58.0,8.0,13.0,3152.0,573.0,24.41,24.3,0.0,36.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:01:41,58.0,7.0,12.0,3165.0,576.0,24.41,24.3,0.0,30.0,0.4,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:03:41,58.0,7.0,12.0,3153.0,575.0,23.04,24.31,0.0,35.0,0.3,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:05:41,58.0,8.0,13.0,3168.0,573.0,24.43,24.32,0.0,28.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:07:41,58.0,8.0,13.0,3141.0,575.0,24.43,24.33,0.0,31.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:09:41,58.0,8.0,13.0,3147.0,571.0,24.43,24.35,0.0,32.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:11:41,58.0,8.0,14.0,3134.0,569.0,24.44,24.4,0.0,38.0,0.23,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:13:41,58.0,8.0,13.0,3116.0,572.0,23.06,24.42,0.0,33.0,0.24,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:15:41,57.0,8.0,13.0,3122.0,571.0,23.07,24.42,0.0,32.0,0.33,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:17:41,57.0,8.0,14.0,3132.0,572.0,24.45,24.43,0.0,37.0,0.36,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:19:41,58.0,8.0,14.0,3146.0,570.0,23.07,24.44,0.0,35.0,0.29,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:21:41,58.0,8.0,14.0,3136.0,570.0,25.83,24.47,0.0,29.0,0.28,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:23:41,58.0,8.0,14.0,3157.0,572.0,24.46,24.49,0.0,32.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:25:41,57.0,8.0,13.0,3113.0,572.0,24.46,24.49,0.0,31.0,0.21,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:27:41,57.0,8.0,14.0,3133.0,573.0,24.47,24.49,0.0,32.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:29:41,57.0,8.0,14.0,3169.0,571.0,24.47,24.48,0.0,30.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:31:41,57.0,9.0,15.0,3171.0,572.0,23.09,24.46,0.0,31.0,0.3,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:33:42,58.0,8.0,14.0,3218.0,575.0,23.1,24.45,0.0,29.0,0.25,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:35:42,58.0,9.0,15.0,3204.0,574.0,24.49,24.44,0.0,32.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:37:42,58.0,8.0,14.0,3175.0,575.0,23.11,24.44,0.0,35.0,0.34,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:39:42,59.0,8.0,14.0,3184.0,578.0,24.5,24.45,0.0,32.0,0.3,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:41:42,58.0,8.0,14.0,3193.0,578.0,24.51,24.45,0.0,30.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:43:42,59.0,8.0,14.0,3193.0,576.0,25.88,24.44,0.0,30.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:45:42,59.0,8.0,14.0,3203.0,574.0,23.13,24.47,0.0,34.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:47:42,59.0,8.0,14.0,3195.0,579.0,23.14,24.46,0.0,36.0,0.35,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:49:42,59.0,9.0,15.0,3197.0,578.0,24.54,24.46,0.0,36.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:51:42,59.0,9.0,15.0,3224.0,580.0,23.16,24.45,0.0,34.0,0.18,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:53:42,59.0,9.0,15.0,3234.0,579.0,23.17,24.44,0.0,33.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:55:42,60.0,9.0,15.0,3246.0,581.0,23.18,24.46,0.0,28.0,0.24,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:57:42,60.0,9.0,15.0,3236.0,580.0,23.2,24.48,0.0,30.0,0.25,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 06:59:43,60.0,9.0,15.0,3197.0,579.0,24.58,24.49,0.0,34.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:01:42,60.0,9.0,15.0,3228.0,582.0,23.22,24.47,0.0,34.0,0.23,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:03:43,60.0,9.0,15.0,3197.0,581.0,25.98,24.46,0.0,39.0,0.21,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:05:43,60.0,9.0,15.0,3242.0,580.0,23.25,24.46,0.0,33.0,0.33,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:07:43,60.0,9.0,15.0,3228.0,581.0,23.24,24.48,0.0,32.0,0.24,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:09:43,60.0,9.0,15.0,3226.0,580.0,24.64,24.48,0.0,33.0,0.25,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:11:43,60.0,9.0,15.0,3250.0,579.0,23.27,24.48,0.0,34.0,0.45,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:13:43,60.0,9.0,15.0,3268.0,578.0,23.28,24.48,0.0,33.0,0.38,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:15:43,60.0,9.0,15.0,3270.0,579.0,23.28,24.48,0.0,34.0,0.36,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:17:43,60.0,9.0,15.0,3274.0,580.0,23.31,24.47,0.0,32.0,0.28,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:19:43,60.0,9.0,15.0,3270.0,582.0,24.7,24.46,0.0,37.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:21:43,60.0,9.0,15.0,3300.0,580.0,24.72,24.46,0.0,28.0,0.26,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:23:43,60.0,9.0,15.0,3292.0,579.0,23.38,24.45,0.0,32.0,0.22,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:25:43,60.0,9.0,15.0,3300.0,580.0,23.42,24.44,0.0,31.0,0.32,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:27:44,60.0,9.0,15.0,3316.0,582.0,23.43,24.43,0.0,31.0,0.31,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:29:43,60.0,8.0,14.0,3341.0,585.0,23.45,24.41,0.0,32.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:31:44,60.0,9.0,15.0,3324.0,583.0,23.46,24.4,0.0,37.0,0.23,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:33:44,60.0,9.0,15.0,3338.0,581.0,23.48,24.4,0.0,30.0,0.28,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:35:44,61.0,9.0,15.0,3336.0,585.0,23.49,24.4,0.0,31.0,0.47,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:37:44,61.0,9.0,15.0,3350.0,586.0,23.49,24.4,0.0,30.0,0.32,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:39:44,61.0,9.0,17.0,3350.0,587.0,23.5,24.4,0.0,37.0,0.48,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:41:44,61.0,9.0,15.0,3355.0,588.0,24.9,24.41,0.0,34.0,0.18,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:43:44,61.0,9.0,15.0,3351.0,586.0,24.91,24.42,0.0,33.0,0.27,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:45:44,61.0,9.0,15.0,3377.0,587.0,23.53,24.43,0.0,32.0,0.36,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:47:44,61.0,9.0,15.0,3389.0,583.0,23.54,24.44,0.0,32.0,0.48,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:49:44,157.0,9.0,15.0,3339.0,581.0,23.55,24.48,0.0,34.0,0.39,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:51:45,60.0,9.0,15.0,3331.0,580.0,23.58,24.53,0.0,33.0,0.39,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:53:45,60.0,9.0,15.0,3334.0,582.0,23.58,24.51,0.0,33.0,0.4,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:55:45,60.0,9.0,15.0,3350.0,582.0,23.6,24.49,0.0,35.0,0.33,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:57:45,60.0,9.0,15.0,3407.0,586.0,24.99,24.46,0.0,31.0,0.27,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 07:59:45,60.0,9.0,15.0,3360.0,582.0,23.62,24.46,0.0,33.0,0.29,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:01:45,60.0,9.0,15.0,3372.0,586.0,23.64,24.44,0.0,32.0,0.24,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:03:45,61.0,9.0,15.0,3376.0,585.0,25.05,24.44,0.0,34.0,0.36,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:05:45,60.0,9.0,15.0,3361.0,582.0,25.08,24.47,0.0,30.0,0.59,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:07:45,60.0,9.0,16.0,3367.0,584.0,25.12,24.45,0.0,32.0,0.21,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:09:45,60.0,9.0,16.0,3399.0,585.0,25.17,24.44,0.0,34.0,0.29,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:11:45,60.0,9.0,15.0,3404.0,586.0,23.81,24.4,0.0,32.0,0.33,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:13:45,60.0,9.0,15.0,3412.0,585.0,23.83,24.39,0.0,31.0,0.28,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:15:45,61.0,9.0,15.0,3392.0,587.0,23.85,24.41,0.0,30.0,0.42,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:17:45,60.0,9.0,15.0,3368.0,586.0,23.85,24.43,0.0,31.0,0.23,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:19:45,61.0,9.0,15.0,3381.0,585.0,25.24,24.44,0.0,31.0,0.28,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:21:45,60.0,9.0,15.0,3350.0,582.0,23.88,24.48,0.0,37.0,0.26,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:23:45,60.0,9.0,15.0,3366.0,580.0,23.9,24.52,0.0,39.0,0.26,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:25:46,60.0,9.0,15.0,3331.0,581.0,23.97,24.53,0.0,36.0,0.23,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:27:46,60.0,9.0,15.0,3358.0,579.0,24.01,24.52,0.0,32.0,0.33,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:29:46,60.0,9.0,15.0,3307.0,578.0,25.38,24.56,0.0,33.0,0.3,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:31:46,60.0,9.0,15.0,3272.0,574.0,24.02,24.62,0.0,35.0,0.25,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:33:46,60.0,9.0,15.0,3281.0,574.0,24.02,24.63,0.0,33.0,0.35,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:35:46,59.0,9.0,15.0,3309.0,581.0,26.82,24.62,0.0,33.0,0.24,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:37:46,60.0,9.0,15.0,3326.0,581.0,25.44,24.61,0.0,36.0,0.28,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:39:46,60.0,9.0,15.0,3341.0,582.0,24.05,24.59,0.0,30.0,0.37,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:41:46,60.0,9.0,15.0,3325.0,582.0,24.07,24.6,0.0,33.0,0.23,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:43:46,60.0,9.0,15.0,3337.0,584.0,24.07,24.63,0.0,33.0,0.3,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:45:46,60.0,9.0,15.0,3287.0,584.0,24.07,24.62,0.0,31.0,0.26,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:47:46,60.0,9.0,15.0,3326.0,585.0,24.09,24.63,0.0,34.0,0.31,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:49:46,60.0,9.0,15.0,3338.0,584.0,24.09,24.62,0.0,34.0,0.33,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:51:46,60.0,8.0,14.0,3365.0,584.0,25.48,24.61,0.0,34.0,0.21,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:53:46,60.0,8.0,14.0,3334.0,584.0,24.13,24.6,0.0,38.0,0.32,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:55:47,60.0,8.0,14.0,3367.0,581.0,25.52,24.59,0.0,38.0,0.19,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:57:47,60.0,8.0,13.0,3328.0,580.0,24.15,24.57,0.0,32.0,0.24,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 08:59:47,60.0,8.0,14.0,3331.0,580.0,24.18,24.58,0.0,32.0,0.3,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:01:47,59.0,9.0,15.0,3331.0,578.0,24.2,24.57,0.0,32.0,0.35,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:03:47,59.0,8.0,14.0,3337.0,581.0,24.23,24.55,0.0,34.0,0.28,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:05:47,59.0,8.0,14.0,3339.0,583.0,24.28,24.53,0.0,34.0,0.22,0.43,0.01,0.0,0.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:07:47,60.0,8.0,14.0,3354.0,578.0,25.7,24.5,0.0,32.0,0.27,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:09:47,60.0,8.0,14.0,3355.0,582.0,24.35,24.47,0.0,30.0,0.3,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:11:47,60.0,8.0,14.0,3381.0,583.0,27.14,24.45,0.0,33.0,0.26,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:13:47,60.0,8.0,14.0,3371.0,582.0,24.4,24.44,0.0,34.0,0.25,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:15:48,60.0,9.0,15.0,3408.0,585.0,24.44,24.42,0.0,31.0,0.43,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:17:47,60.0,8.0,14.0,3418.0,585.0,24.47,24.38,0.0,32.0,0.29,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:19:48,60.0,8.0,14.0,3435.0,586.0,24.5,24.36,0.0,36.0,0.33,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:21:48,60.0,9.0,15.0,3408.0,584.0,24.52,24.37,0.0,30.0,0.3,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:23:48,60.0,9.0,15.0,3389.0,585.0,25.92,24.39,0.0,34.0,0.33,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:25:48,60.0,8.0,14.0,3392.0,586.0,24.56,24.37,0.0,33.0,0.24,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:27:48,60.0,8.0,14.0,3449.0,587.0,24.57,24.33,0.0,31.0,0.21,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:29:48,61.0,8.0,13.0,3465.0,585.0,24.59,24.31,0.0,33.0,0.27,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:31:48,61.0,8.0,13.0,3493.0,587.0,24.6,24.31,0.0,30.0,0.31,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:33:48,62.0,8.0,13.0,3512.0,591.0,24.63,24.26,0.0,35.0,0.26,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:35:48,62.0,8.0,13.0,3525.0,593.0,24.66,24.23,0.0,35.0,0.27,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:37:48,62.0,8.0,13.0,3523.0,591.0,24.69,24.21,0.0,32.0,0.21,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:39:48,62.0,8.0,13.0,3517.0,590.0,24.72,24.19,0.0,34.0,0.21,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:41:48,62.0,8.0,14.0,3512.0,595.0,26.12,24.17,0.0,33.0,0.16,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:43:48,62.0,8.0,13.0,3532.0,594.0,24.77,24.16,0.0,35.0,0.38,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:45:48,62.0,8.0,13.0,3578.0,598.0,24.8,24.13,0.0,31.0,0.3,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:47:48,62.0,8.0,13.0,3543.0,594.0,24.82,24.12,0.0,33.0,0.15,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:49:49,63.0,8.0,13.0,3553.0,596.0,24.86,24.09,0.0,33.0,0.28,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:51:49,63.0,8.0,13.0,3602.0,594.0,24.88,24.07,0.0,40.0,0.36,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:53:49,63.0,8.0,13.0,3576.0,597.0,24.88,24.06,0.0,37.0,0.26,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:55:49,63.0,8.0,13.0,3573.0,597.0,24.88,24.06,0.0,30.0,0.26,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:57:49,64.0,8.0,13.0,3587.0,600.0,24.91,24.05,0.0,34.0,0.25,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 09:59:49,65.0,8.0,13.0,3629.0,599.0,24.93,24.04,0.0,33.0,0.21,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 10:01:49,65.0,8.0,13.0,3636.0,599.0,24.97,24.02,0.0,33.0,0.33,0.43,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 10:03:49,65.0,8.0,13.0,3591.0,599.0,24.99,24.01,0.0,27.0,0.23,0.44,0.01,0.0,1.0
Device 10000016,08228f50-144e-11ec-80c8-b1d8e607054f,2022-05-21 10:05:49,65.0,8.0,13.0,3638.0,602.0,25.03,24.0,0.0,31.0,0.24,0.44,0.01,0.0,1.0
