DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:31:18,23.0,7.0,11.0,1259.0,524.0,19.77,21.39,0.0,36.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:33:18,23.0,7.0,11.0,1257.0,522.0,19.77,21.39,0.0,37.0,0.68,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:35:19,23.0,7.0,11.0,1260.0,520.0,19.75,21.39,0.0,37.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:37:18,23.0,7.0,11.0,1253.0,520.0,19.76,21.38,0.0,30.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:39:18,23.0,7.0,11.0,1253.0,517.0,19.75,21.39,0.0,39.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:41:19,23.0,7.0,11.0,1264.0,521.0,19.74,21.39,0.0,33.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:43:18,23.0,7.0,11.0,1255.0,518.0,21.12,21.38,0.0,33.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:45:18,23.0,7.0,11.0,1234.0,518.0,19.74,21.37,0.0,32.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:47:18,23.0,7.0,11.0,1231.0,513.0,19.73,21.37,0.0,34.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:49:18,23.0,7.0,11.0,1233.0,514.0,19.73,21.36,0.0,33.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:51:18,23.0,7.0,11.0,1213.0,512.0,21.1,21.36,0.0,34.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:53:18,23.0,6.0,10.0,1214.0,513.0,19.72,21.35,0.0,34.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:55:19,23.0,6.0,10.0,1221.0,511.0,19.72,21.35,0.0,31.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:57:19,23.0,6.0,10.0,1236.0,511.0,21.09,21.35,0.0,36.0,0.64,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 04:59:19,23.0,6.0,10.0,1235.0,510.0,19.72,21.34,0.0,35.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:01:19,23.0,6.0,10.0,1233.0,506.0,21.09,21.34,0.0,31.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:03:19,23.0,6.0,10.0,1224.0,505.0,19.71,21.34,0.0,31.0,0.77,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:05:19,23.0,6.0,10.0,1214.0,509.0,21.09,21.33,0.0,30.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:07:19,23.0,6.0,10.0,1201.0,506.0,19.7,21.33,0.0,31.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:09:19,23.0,6.0,10.0,1217.0,506.0,19.69,21.33,0.0,35.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:11:19,23.0,6.0,10.0,1214.0,506.0,19.68,21.33,0.0,31.0,0.62,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:13:19,23.0,6.0,10.0,1202.0,507.0,21.07,21.32,0.0,31.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:15:20,23.0,6.0,10.0,1194.0,505.0,21.06,21.32,0.0,30.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:17:20,23.0,6.0,10.0,1196.0,501.0,21.06,21.32,0.0,30.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:19:20,23.0,6.0,10.0,1187.0,501.0,19.68,21.31,0.0,29.0,1.06,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:21:20,23.0,6.0,10.0,1199.0,500.0,19.68,21.31,0.0,35.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:23:20,23.0,6.0,10.0,1199.0,502.0,19.68,21.31,0.0,31.0,0.47,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:25:20,23.0,6.0,10.0,1203.0,498.0,19.67,21.3,0.0,37.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:27:20,23.0,6.0,10.0,1181.0,493.0,19.66,21.29,0.0,34.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:29:20,23.0,6.0,10.0,1178.0,494.0,21.04,21.29,0.0,35.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:31:20,23.0,6.0,10.0,1171.0,494.0,19.66,21.29,0.0,39.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:33:20,23.0,6.0,10.0,1167.0,491.0,19.66,21.29,0.0,32.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:35:20,22.0,6.0,10.0,1148.0,488.0,19.64,21.27,0.0,36.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:37:20,22.0,5.0,9.0,1148.0,491.0,21.02,21.27,0.0,36.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:39:20,23.0,6.0,10.0,1150.0,490.0,19.62,21.27,0.0,31.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:41:20,23.0,5.0,9.0,1150.0,490.0,19.63,21.27,0.0,35.0,0.77,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:43:20,23.0,5.0,9.0,1141.0,488.0,19.62,21.27,0.0,33.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:45:20,23.0,5.0,9.0,1140.0,485.0,19.6,21.26,0.0,34.0,0.44,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:47:20,23.0,6.0,10.0,1146.0,483.0,19.62,21.26,0.0,33.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:49:21,23.0,5.0,9.0,1147.0,479.0,19.6,21.26,0.0,32.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:51:20,23.0,6.0,10.0,1140.0,484.0,20.99,21.25,0.0,35.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:53:20,23.0,5.0,8.0,1144.0,482.0,19.6,21.24,0.0,33.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:55:21,23.0,5.0,8.0,1141.0,483.0,19.6,21.24,0.0,32.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:57:21,23.0,5.0,8.0,1143.0,481.0,19.61,21.24,0.0,33.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 05:59:21,23.0,5.0,9.0,1145.0,480.0,19.61,21.24,0.0,33.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:01:21,23.0,5.0,8.0,1138.0,480.0,20.99,21.23,0.0,33.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:03:21,23.0,5.0,8.0,1132.0,476.0,19.61,21.22,0.0,31.0,0.81,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:05:21,23.0,5.0,8.0,1134.0,477.0,19.61,21.22,0.0,31.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:07:21,22.0,5.0,8.0,1133.0,473.0,19.62,21.22,0.0,30.0,0.36,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:09:21,22.0,5.0,8.0,1136.0,471.0,19.62,21.21,0.0,33.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:11:21,22.0,5.0,8.0,1123.0,472.0,22.39,21.21,0.0,32.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:13:21,22.0,5.0,8.0,1126.0,476.0,19.61,21.2,0.0,32.0,0.71,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:15:21,22.0,5.0,8.0,1127.0,472.0,19.62,21.2,0.0,34.0,0.73,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:17:21,23.0,5.0,8.0,1118.0,474.0,19.62,21.19,0.0,38.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:19:21,23.0,5.0,8.0,1120.0,476.0,19.63,21.18,0.0,36.0,0.69,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:21:21,22.0,5.0,8.0,1123.0,477.0,19.63,21.17,0.0,38.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:23:21,23.0,5.0,8.0,1126.0,475.0,21.03,21.17,0.0,42.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:25:22,22.0,5.0,8.0,1126.0,472.0,21.03,21.15,0.0,31.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:27:22,22.0,4.0,7.0,1116.0,473.0,19.66,21.15,0.0,32.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:29:22,22.0,5.0,8.0,1126.0,470.0,19.67,21.14,0.0,32.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:31:22,22.0,5.0,8.0,1116.0,472.0,21.05,21.14,0.0,31.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:33:22,22.0,5.0,8.0,1118.0,470.0,22.44,21.12,0.0,31.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:35:22,22.0,4.0,7.0,1121.0,469.0,19.68,21.12,0.0,34.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:37:22,22.0,4.0,7.0,1117.0,470.0,19.67,21.12,0.0,40.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:39:22,22.0,4.0,7.0,1114.0,469.0,19.68,21.11,0.0,36.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:41:22,22.0,5.0,8.0,1109.0,465.0,19.69,21.1,0.0,35.0,0.86,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:43:22,22.0,5.0,8.0,1108.0,467.0,21.06,21.09,0.0,35.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:45:22,22.0,5.0,8.0,1098.0,462.0,23.82,21.08,0.0,33.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:47:22,22.0,5.0,8.0,1105.0,461.0,21.07,21.08,0.0,33.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:49:22,22.0,4.0,7.0,1104.0,461.0,19.69,21.07,0.0,36.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:51:23,22.0,5.0,8.0,1095.0,460.0,19.69,21.06,0.0,33.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:53:23,22.0,4.0,6.0,1096.0,462.0,21.08,21.06,0.0,35.0,0.7,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:55:23,22.0,4.0,7.0,1100.0,462.0,21.08,21.06,0.0,33.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:57:23,22.0,5.0,8.0,1097.0,462.0,21.08,21.05,0.0,33.0,0.77,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 06:59:23,22.0,5.0,8.0,1096.0,459.0,21.08,21.05,0.0,35.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:01:23,22.0,4.0,7.0,1095.0,459.0,21.09,21.04,0.0,33.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:03:23,22.0,4.0,6.0,1103.0,460.0,19.71,21.03,0.0,31.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:05:23,22.0,4.0,7.0,1091.0,456.0,21.09,21.03,0.0,34.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:07:23,22.0,4.0,7.0,1091.0,458.0,19.72,21.02,0.0,37.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:09:23,22.0,4.0,6.0,1103.0,460.0,19.72,21.02,0.0,34.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:11:24,22.0,4.0,6.0,1097.0,462.0,21.1,21.01,0.0,33.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:13:23,22.0,4.0,6.0,1100.0,459.0,21.11,21.0,0.0,33.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:15:23,22.0,4.0,6.0,1093.0,461.0,21.11,21.0,0.0,34.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:17:23,22.0,4.0,6.0,1107.0,463.0,21.12,20.99,0.0,37.0,0.81,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:19:23,22.0,4.0,6.0,1091.0,461.0,19.74,20.98,0.0,37.0,0.85,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:21:24,22.0,4.0,6.0,1100.0,460.0,19.76,20.98,0.0,37.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:23:24,22.0,4.0,6.0,1092.0,456.0,19.75,20.96,0.0,31.0,0.8,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:25:24,22.0,4.0,7.0,1087.0,457.0,19.76,20.96,0.0,36.0,0.95,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:27:24,22.0,4.0,6.0,1095.0,453.0,19.78,20.96,0.0,32.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:29:24,22.0,4.0,6.0,1092.0,457.0,19.77,20.95,0.0,34.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:31:24,22.0,4.0,6.0,1092.0,455.0,21.16,20.95,0.0,39.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:33:24,22.0,4.0,6.0,1096.0,454.0,21.17,20.94,0.0,32.0,0.75,0.02,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:35:24,22.0,4.0,6.0,1098.0,455.0,21.18,20.93,0.0,34.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:37:24,22.0,4.0,6.0,1091.0,455.0,19.8,20.93,0.0,31.0,0.81,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:39:24,22.0,4.0,6.0,1092.0,454.0,21.2,20.92,0.0,31.0,0.96,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:41:25,22.0,4.0,6.0,1092.0,457.0,21.21,20.91,0.0,31.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:43:25,22.0,4.0,6.0,1098.0,458.0,19.83,20.91,0.0,34.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:45:25,22.0,4.0,6.0,1091.0,451.0,21.23,20.9,0.0,35.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:47:25,22.0,4.0,6.0,1097.0,453.0,19.86,20.89,0.0,35.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:49:25,23.0,4.0,6.0,1092.0,452.0,21.23,20.88,0.0,41.0,0.86,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:51:25,22.0,4.0,6.0,1094.0,452.0,19.88,20.87,0.0,42.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:53:25,23.0,4.0,6.0,1095.0,452.0,19.89,20.88,0.0,33.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:55:25,22.0,3.0,5.0,1095.0,453.0,22.66,20.86,0.0,34.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:57:25,22.0,4.0,6.0,1093.0,456.0,19.91,20.85,0.0,32.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 07:59:25,22.0,4.0,6.0,1097.0,454.0,19.92,20.84,0.0,32.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:01:25,22.0,4.0,6.0,1096.0,453.0,19.92,20.84,0.0,32.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:03:25,22.0,4.0,6.0,1097.0,452.0,19.93,20.83,0.0,34.0,0.97,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:05:25,23.0,4.0,6.0,1101.0,450.0,21.33,20.83,0.0,32.0,0.82,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:07:25,22.0,4.0,6.0,1100.0,451.0,19.95,20.82,0.0,32.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:09:25,22.0,4.0,6.0,1089.0,453.0,19.96,20.81,0.0,34.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:11:25,22.0,4.0,6.0,1101.0,453.0,19.97,20.8,0.0,33.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:13:25,22.0,4.0,6.0,1098.0,451.0,19.98,20.79,0.0,33.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:15:25,22.0,4.0,6.0,1095.0,449.0,19.99,20.79,0.0,33.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:17:26,23.0,4.0,6.0,1096.0,451.0,20.0,20.79,0.0,38.0,0.84,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:19:26,22.0,4.0,6.0,1098.0,450.0,20.01,20.77,0.0,36.0,0.88,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:21:26,23.0,3.0,5.0,1096.0,452.0,20.02,20.77,0.0,35.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:23:26,23.0,4.0,6.0,1098.0,450.0,20.05,20.76,0.0,38.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:25:26,22.0,4.0,6.0,1076.0,444.0,20.06,20.75,0.0,40.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:27:26,22.0,4.0,6.0,1087.0,445.0,21.45,20.74,0.0,33.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:29:26,22.0,4.0,6.0,1087.0,447.0,20.1,20.73,0.0,34.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:31:26,22.0,4.0,6.0,1080.0,446.0,20.09,20.72,0.0,36.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:33:27,22.0,4.0,6.0,1079.0,448.0,20.11,20.71,0.0,34.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:35:26,22.0,4.0,6.0,1086.0,444.0,20.12,20.7,0.0,37.0,0.55,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:37:26,22.0,4.0,6.0,1084.0,442.0,21.51,20.69,0.0,36.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:39:26,22.0,4.0,6.0,1076.0,443.0,20.14,20.68,0.0,41.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:41:26,22.0,4.0,6.0,1085.0,446.0,20.17,20.68,0.0,32.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:43:27,22.0,4.0,6.0,1080.0,441.0,20.17,20.67,0.0,34.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:45:27,22.0,4.0,6.0,1076.0,441.0,21.56,20.66,0.0,40.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:47:27,22.0,4.0,6.0,1080.0,445.0,20.19,20.65,0.0,37.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:49:27,22.0,3.0,5.0,1072.0,445.0,20.2,20.65,0.0,39.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:51:27,23.0,4.0,6.0,1077.0,445.0,20.2,20.63,0.0,35.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:53:27,23.0,4.0,6.0,1088.0,440.0,20.21,20.63,0.0,36.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:55:27,23.0,4.0,6.0,1082.0,436.0,20.23,20.62,0.0,33.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:57:27,22.0,4.0,6.0,1086.0,440.0,20.23,20.61,0.0,33.0,0.4,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 08:59:27,22.0,4.0,6.0,1085.0,440.0,23.0,20.6,0.0,30.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-01 09:01:27,22.0,4.0,6.0,1076.0,439.0,21.63,20.59,0.0,36.0,0.77,0.03,0.01,0.0,0.0
