Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-05-01 05:50,19.6,21.26,1147.0,0.63,479.0,23.0,9.0
2022-05-01 05:52,20.99,21.25,1140.0,0.78,484.0,23.0,10.0
2022-05-01 05:54,19.6,21.24,1144.0,0.67,482.0,23.0,8.0
2022-05-01 05:56,19.6,21.24,1141.0,0.72,483.0,23.0,8.0
2022-05-01 05:58,19.61,21.24,1143.0,0.75,481.0,23.0,8.0
2022-05-01 06:00,19.61,21.24,1145.0,0.74,480.0,23.0,9.0
2022-05-01 06:02,20.99,21.23,1138.0,0.85,480.0,23.0,8.0
2022-05-01 06:04,19.61,21.22,1132.0,0.81,476.0,23.0,8.0
2022-05-01 06:06,19.61,21.22,1134.0,0.67,477.0,23.0,8.0
2022-05-01 06:08,19.62,21.22,1133.0,0.36,473.0,22.0,8.0
2022-05-01 06:10,19.62,21.21,1136.0,0.58,471.0,22.0,8.0
2022-05-01 06:12,22.39,21.21,1123.0,0.73,472.0,22.0,8.0
2022-05-01 06:14,19.61,21.2,1126.0,0.71,476.0,22.0,8.0
2022-05-01 06:16,19.62,21.2,1127.0,0.73,472.0,22.0,8.0
2022-05-01 06:18,19.62,21.19,1118.0,0.62,474.0,23.0,8.0
2022-05-01 06:20,19.63,21.18,1120.0,0.69,476.0,23.0,8.0
2022-05-01 06:22,19.63,21.17,1123.0,0.63,477.0,22.0,8.0
2022-05-01 06:24,21.03,21.17,1126.0,0.76,475.0,23.0,8.0
2022-05-01 06:26,21.03,21.15,1126.0,0.62,472.0,22.0,8.0
2022-05-01 06:28,19.66,21.15,1116.0,0.7,473.0,22.0,7.0
2022-05-01 06:30,19.67,21.14,1126.0,0.72,470.0,22.0,8.0
2022-05-01 06:32,21.05,21.14,1116.0,0.54,472.0,22.0,8.0
2022-05-01 06:34,22.44,21.12,1118.0,0.78,470.0,22.0,8.0
2022-05-01 06:36,19.68,21.12,1121.0,0.59,469.0,22.0,7.0
2022-05-01 06:38,19.67,21.12,1117.0,0.76,470.0,22.0,7.0
2022-05-01 06:40,19.68,21.11,1114.0,0.64,469.0,22.0,7.0
2022-05-01 06:42,19.69,21.1,1109.0,0.86,465.0,22.0,8.0
2022-05-01 06:44,21.06,21.09,1108.0,0.73,467.0,22.0,8.0
2022-05-01 06:46,23.82,21.08,1098.0,0.62,462.0,22.0,8.0
2022-05-01 06:48,21.07,21.08,1105.0,0.57,461.0,22.0,8.0
2022-05-01 06:50,19.69,21.07,1104.0,0.56,461.0,22.0,7.0
2022-05-01 06:52,19.69,21.06,1095.0,0.85,460.0,22.0,8.0
2022-05-01 06:54,21.08,21.06,1096.0,0.7,462.0,22.0,6.0
2022-05-01 06:56,21.08,21.06,1100.0,0.71,462.0,22.0,7.0
2022-05-01 06:58,21.08,21.05,1097.0,0.77,462.0,22.0,8.0
2022-05-01 07:00,21.08,21.05,1096.0,0.72,459.0,22.0,8.0
2022-05-01 07:02,21.09,21.04,1095.0,0.63,459.0,22.0,7.0
2022-05-01 07:04,19.71,21.03,1103.0,0.56,460.0,22.0,6.0
2022-05-01 07:06,21.09,21.03,1091.0,0.72,456.0,22.0,7.0
2022-05-01 07:08,19.72,21.02,1091.0,0.85,458.0,22.0,7.0
2022-05-01 07:10,19.72,21.02,1103.0,0.6,460.0,22.0,6.0
2022-05-01 07:12,21.1,21.01,1097.0,0.71,462.0,22.0,6.0
2022-05-01 07:14,21.11,21.0,1100.0,0.48,459.0,22.0,6.0
2022-05-01 07:16,21.11,21.0,1093.0,0.69,461.0,22.0,6.0
2022-05-01 07:18,21.12,20.99,1107.0,0.81,463.0,22.0,6.0
2022-05-01 07:20,19.74,20.98,1091.0,0.85,461.0,22.0,6.0
2022-05-01 07:22,19.76,20.98,1100.0,0.63,460.0,22.0,6.0
2022-05-01 07:24,19.75,20.96,1092.0,0.8,456.0,22.0,6.0
2022-05-01 07:26,19.76,20.96,1087.0,0.95,457.0,22.0,7.0
2022-05-01 07:28,19.78,20.96,1095.0,0.64,453.0,22.0,6.0
2022-05-01 07:30,19.77,20.95,1092.0,0.57,457.0,22.0,6.0
2022-05-01 07:32,21.16,20.95,1092.0,0.71,455.0,22.0,6.0
2022-05-01 07:34,21.17,20.94,1096.0,0.75,454.0,22.0,6.0
2022-05-01 07:36,21.18,20.93,1098.0,0.57,455.0,22.0,6.0
2022-05-01 07:38,19.8,20.93,1091.0,0.81,455.0,22.0,6.0
2022-05-01 07:40,21.2,20.92,1092.0,0.81,454.0,22.0,6.0
2022-05-01 07:42,21.21,20.91,1092.0,0.72,457.0,22.0,6.0
2022-05-01 07:44,19.83,20.91,1098.0,0.73,458.0,22.0,6.0
2022-05-01 07:46,21.23,20.9,1091.0,0.67,451.0,22.0,6.0
2022-05-01 07:48,19.86,20.89,1097.0,0.71,453.0,22.0,6.0
2022-05-01 07:50,21.23,20.88,1092.0,0.86,452.0,23.0,6.0
2022-05-01 07:52,19.88,20.87,1094.0,0.65,452.0,22.0,6.0
2022-05-01 07:54,19.89,20.88,1095.0,0.53,452.0,23.0,6.0
2022-05-01 07:56,22.66,20.86,1095.0,0.61,453.0,22.0,5.0
